commerce;0;7;6;Npmsn
corp;3;7;0;Npmsn
cowen;0;7;0;Npfsn
cuomo;0;7;0;Vmpr1p
cveteti;7;7;4;Vmpn
cyprus;6;7;0;Npmsn
èarterski;0;7;4;Agpmpn
èasiæ;3;7;0;Npmsn
èatrov;4;7;0;Npmsn
èebulj;0;7;3;Npfsn
èepin;0;7;0;Npmsn
èrnèec;8;7;0;Ncmsn
èrtati;7;7;2;Vmbn
datalaba;3;7;3;Npfsn
davos;3;7;0;Npmsn
decembra;4;7;3;Ncmsg
desnica;2;7;2;Ncfsn
dexia;4;7;0;Npfsn
di;6;7;0;Xf
diplomirati;3;7;5;Vmbn
diskreditacija;14;7;0;Ncfsn
diskusija;0;7;0;Ncfsn
dizajn;0;7;16;Ncmsn
dob;11;7;0;Npmsn
doboj;0;7;0;Ncmsn
dobršen;5;7;0;Agpmsnn
dokazano;3;7;0;Rgp
dokopati;6;7;0;Vmen
doktorand;0;7;0;Ncmsn
dokumentaren;3;7;0;Agpmsnn
domina;5;7;0;Npmsn
domplan;6;7;0;Agpmsnn
donator;4;7;13;Ncmsn
dopps;0;7;2;Npmsn
dopustno;5;7;0;Rgp
dorjan;3;7;0;Npmsn
dovoljeno;7;7;0;Appnsn
dragocen;9;7;6;Agpmsnn
dramatièno;15;7;0;Rgp
drnovškov;0;7;2;Aspmsnn
du;0;7;0;Xf
dvesto;8;7;0;Mlc-pn
efqm;0;7;0;Npmsn
ekspanzija;2;7;0;Ncfsn
eldin;0;7;0;Aspmsnn
enaki;0;7;0;Pi-mpn
energoplan;6;7;0;Npmsn
enostanovanjski;4;7;2;Agpmsny
enotedenski;2;7;4;Agpmsay
eos;3;7;6;Npmsn
eraèun;0;7;9;Ncmsan
ergo;0;7;2;Rgp
erker;5;7;0;Npmsn
ervin;0;7;0;Npmsn
escada;5;7;4;Npmsn
esèp;3;7;0;Npmsn
etilen;12;7;0;Ncmsn
europetrol;0;7;0;Npmsn
evangelos;0;7;0;Npmsn
evribor;0;7;0;Ncmsn
evrotarifa;0;7;0;Ncfsn
exxon;6;7;10;Npmsn
faber;6;7;0;Npmsn
fakin;8;7;5;Npfsn
farsa;8;7;0;Ncfsn
fdv;0;7;0;Npmsn
ferk;0;7;2;Npmsn
fides;2;7;0;Npmsn
financer;6;7;0;Ncmsn
fin;2;7;2;Y
finec;2;7;0;Npmsn
forenzièen;8;7;0;Agpmsnn
fotograf;4;7;3;Ncmsn
fotovoltaika;0;7;2;Ncfsn
frizer;4;7;2;Ncmsn
frizerski;3;7;0;Agpmsny
fsa;2;7;0;Npmsn
funkcionirati;5;7;2;Vmpn
furlanija;4;7;0;Npfsn
galaxy;4;7;12;Npmsn
garnitura;6;7;3;Ncfsn
gašenje;4;7;4;Ncnsa
ge;2;7;3;Pp1-sn
generalštab;0;7;0;Ncmsn
ghafari;0;7;4;Ncmsn
gimnazija;7;7;9;Ncfsn
glasbenik;0;7;5;Ncmsn
glaviè;0;7;0;Npmsn
globalno;2;7;5;Rgp
gnojevka;7;7;2;Ncfsn
golovec;3;7;0;Npmsn
gonilen;2;7;5;Agpmsnn
gonja;8;7;0;Ncfsn
govorjenje;6;7;0;Ncnsn
gpu;2;7;2;Xp
gradbenik;7;7;5;Ncmsn
graj;0;7;0;Npmsn
grbina;2;7;0;Ncfsn
gregorèiè;7;7;10;Npfsd
gruden;2;7;0;Npfsn
guma;6;7;2;Ncfsn
guterres;0;7;0;Npmsn
gwh;0;7;0;Y
hamilton;0;7;3;Npmsn
hans;0;7;2;Npmsn
harry;0;7;4;Npmsn
harvey;0;7;5;Npmsn
hèerka;14;7;3;Ncfsn
heathrow;3;7;2;Npmsn
hess;0;7;0;Npmsn
hidrotehnika;2;7;0;Ncfsn
hišica;3;7;3;Ncfsn
hks;8;7;0;Npfpn
hojnik;0;7;0;Npmsn
hranilen;0;7;0;Agpmsnn
iata;7;7;0;Npmsn
ig;9;7;8;Npmsn
ij;2;7;0;Npmsn
imenovalec;3;7;2;Ncmsn
imetnica;2;7;0;Ncfsn
implementirati;0;7;0;Vmen
imun;0;7;0;Agpmsnn
incest;0;7;0;Ncmsn
ingrad;6;7;0;Npmsn
intesa;4;7;3;Ncfsn
investiran;0;7;4;Agpmsnn
irish;14;7;0;Npmsn
iso;0;7;2;Npmsn
italia;9;7;10;Npfsn
ivanušiè;0;7;3;Npmsn
izdatno;3;7;2;Rgp
izklopiti;8;7;0;Vmen
izkop;3;7;3;Ncmsn
izmeriti;12;7;0;Vmen
izobraževati;2;7;7;Vmpn
izpis;0;7;2;Ncmsn
izposojati;3;7;0;Vmpn
izravnati;0;7;0;Vmen
izsiljevati;18;7;2;Vmpn
izslediti;8;7;2;Vmen
iztekajoè;2;7;2;Rr
jašovièev;0;7;0;Aspmsnn
jeanclaud;2;7;0;Npmsn
jelšane;9;7;0;Npfpn
jeran;3;7;3;Npmsn
jim;5;7;2;Pp3mpd--y
jožica;2;7;0;Npfsn
jpy;0;7;0;Npmsn
julijana;4;7;2;Npfsn
jurisdikcija;2;7;0;Ncfsn
kalvarija;3;7;0;Ncfsn
kanalizacijski;6;7;14;Agpmsny
karting;0;7;0;Ncmsn
kasek;0;7;0;Ncmsn
kastivnik;0;7;0;Ncfpg
kataster;0;7;0;Ncmsan
keith;0;7;0;Npmsn
kgzs;2;7;0;Npfsn
klanšek;14;7;0;Npmsn
klasje;12;7;0;Ncnsn
klicen;0;7;3;Agpmsnn
kmetijskogozdarski;0;7;4;Agpmpn
koèa;2;7;2;Ncfsn
kogeneracija;0;7;7;Ncfsn
kojc;0;7;0;Npmsn
kokain;15;7;4;Ncmsan
kolièinski;4;7;8;Agpmsny
kolosej;0;7;10;Ncmsn
kolpa;4;7;5;Npfsn
komajda;3;7;0;Rgp
komenda;3;7;2;Npfsn
komite;0;7;5;Ncmsn
kompresor;2;7;4;Ncmsn
komunist;6;7;2;Ncmsn
konjski;3;7;9;Agpmsay
konstituiranje;2;7;0;Ncnsn
konzervativen;4;7;3;Agpmsnn
konzul;3;7;3;Ncmsn
kopièenje;9;7;0;Ncnsn
koprivnica;0;7;0;Npfsn
korektnost;0;7;0;Ncfsn
koto;0;7;0;Npmsan
kovšec;0;7;0;Npmsn
koželjev;2;7;0;Aspmsnn
kravanja;0;7;0;Npmsn
kreditojemalec;5;7;0;Ncmsn
kroes;2;7;0;Npmsn
krpati;3;7;0;Vmpn
kržišnik;0;7;0;Npmsn
kudrin;4;7;4;Aspmsnn
kukovièev;2;7;2;Aspmsnn
kurnik;0;7;0;Npmsn
kuvajt;2;7;0;Npmsn
kvaliteta;4;7;6;Ncfsn
laboratorijski;0;7;2;Agpmsny
lavriè;9;7;0;Npmsn
leather;0;7;4;Ncmsn
leban;3;7;0;Npmsn
legalizirati;2;7;2;Vmbn
lesjak;4;7;0;Npfsn
lesna;5;7;2;Npfsn
letovišèe;4;7;9;Ncnsa
levji;6;7;0;Agpmsay
life;8;7;4;Npmsn
lipanje;7;7;0;Ncnsn
lipnik;0;7;0;Npmsn
listnica;0;7;2;Ncfsn
literatura;3;7;5;Ncfsn
litija;6;7;4;Npfsn
lizbona;4;7;5;Npfsn
logist;2;7;0;Ncmsn
lovec;6;7;6;Ncmsn
ludvik;0;7;0;Npmsn
luis;0;7;4;Npmsn
lukanèiè;3;7;3;Npmsn
lupa;3;7;0;Ncfsn
madžar;4;7;0;Npmsn
magistrirati;0;7;2;Vmbn
majati;2;7;0;Vmpn
malomarnost;18;7;2;Ncfsa
mandatarski;0;7;0;Agpmsny
manus;0;7;0;Npmsn
masoven;4;7;3;Agpmsnn
matièiè;4;7;0;Npmsn
medak;0;7;3;Ncmsn
medalja;0;7;22;Ncfsn
medex;0;7;0;Npmsn
medika;9;7;2;Ncfsn
medme;2;7;0;Pp1-sa--b
megliè;11;7;3;Npmsn
mehanski;0;7;8;Agpmsny
mena;2;7;2;Ncfsn
mercator0;12;7;10;Mdc
merck;8;7;4;Npmsn
merljiv;0;7;0;Agpmsnn
merrill;11;7;3;Npfsn
metrièen;4;7;0;Agpmsnn
mežnar;0;7;0;Npfsn
miheljak;0;7;3;Npmsn
mijoviè;0;7;0;Npmsn
mikuž;3;7;0;Npmsn
minevati;5;7;0;Vmpn
mirek;0;7;0;Ncmsan
mislinja;9;7;0;Npfsn
mladenov;0;7;0;Aspmsnn
mladoletnik;11;7;0;Ncmsn
mladost;0;7;7;Ncfsn
mlekosti;0;7;0;Ncfpn
mobilnik;8;7;14;Ncmsn
modul;4;7;10;Ncmsn
mojster;2;7;8;Ncmsn
mokronoški;2;7;0;Agpmsny
monako;0;7;0;Npmsn
monsant;0;7;2;Ncmsn
može;0;7;0;Npmsn
mpi;0;7;0;Npmsn
nabucco;0;7;2;Npmsn
nadomestitev;2;7;0;Ncfsn
nadpovpreèno;9;7;5;Rgp
nadzorstven;0;7;0;Agpmsnn
naglušen;2;7;3;Agpmsnn
najin;0;7;2;Ps1msnd
naklada;11;7;7;Ncfsn
namenoma;9;7;0;Rgp
napa;0;7;0;Npfsn
napajati;3;7;5;Vmpn
napotek;2;7;4;Ncmsn
nasedel;9;7;0;Vmep-sm
naslovljen;9;7;0;Appmsnn
nastajanje;5;7;4;Ncnsn
nateèajen;0;7;0;Agpmsnn
natisniti;4;7;4;Vmen
neèlanica;0;7;0;Ncfsn
nedoseganje;5;7;0;Ncnsn
nedotakljiv;0;7;0;Agpmsnn
neelie;2;7;0;Npfsa
negodovanje;4;7;2;Ncnsn
neizogibno;3;7;0;Rgp
neki;3;7;3;Pi-msn
nekonkurenèen;7;7;0;Agpmsnn
nelegalno;9;7;2;Rgp
neomejeno;3;7;0;Rgp
nepopularen;0;7;0;Agpmsnn
nepotrjen;3;7;0;Agpmsnn
nepravièen;7;7;0;Agpmsnn
nepriljubljen;5;7;0;Agpmsnn
nesorazmeren;6;7;0;Agpmsnn
nespameten;10;7;0;Agpmsnn
nestabilen;14;7;0;Agpmsnn
nestle;0;7;14;Npmsn
neurejen;24;7;0;Agpmsnn
nezdružljivost;4;7;0;Ncfsn
nigerija;15;7;2;Npfsn
nikola;6;7;4;Npmsn
nikoliæ;5;7;4;Npmsn
nives;0;7;0;Npfsn
nk;6;7;2;Npmsn
nocoj;4;7;2;Rgp
norman;0;7;5;Npmsn
novkoviæ;3;7;0;Npmsn
nuncij;3;7;0;Ncmsn
obèutljivost;4;7;2;Ncfsn
obdelati;3;7;3;Vmen
obdukcija;5;7;0;Ncfsn
obleèen;3;7;4;Appmsnn
oblikovalski;0;7;9;Agpmsny
obolenje;18;7;4;Ncnsn
obravnavanje;6;7;3;Ncnsn
obrazložen;2;7;0;Appmsnn
obremenjevanje;3;7;0;Ncnsa
obroèen;9;7;2;Agpmsnn
obsodilen;5;7;0;Agpmsnn
obubožan;3;7;0;Appmsnn
odbiti;7;7;0;Appfsl
oddus;0;7;0;Npmsn
odjekniti;6;7;0;Vmen
odklonilen;3;7;0;Agpmsnn
odkritje;14;7;8;Ncnsn
odloèenost;3;7;0;Ncfsn
odloèevalec;0;7;0;Ncmsn
odmerjen;2;7;0;Appmsnn
odseliti;4;7;0;Vmen
odtlej;2;7;0;Rgp
odtujitev;6;7;0;Ncfsa
odvreèi;4;7;0;Vmen
ogorèenje;21;7;0;Ncnsn
ograja;10;7;14;Ncfsn
oko;6;7;4;Ncnsn
okoliš;2;7;3;Ncmsn
okužen;34;7;2;Appmsnn
ollija;3;7;0;Ncfsn
opazovanje;4;7;5;Ncnsn
opirati;3;7;0;Vmpn
oporekati;5;7;3;Vmpn
opozarjanje;2;7;3;Ncnsn
opreti;2;7;0;Vmen
opušèati;3;7;0;Vmpn
orka;0;7;4;Ncfsn
ormoški;6;7;2;Agpmsay
osteoporoza;0;7;7;Ncfsn
parafiran;2;7;0;Appmsnn
pašteta;0;7;0;Ncfsn
patrik;0;7;3;Npmsn
pavlica;4;7;0;Npmsn
pavlièev;0;7;0;Aspmsnn
pbz;4;7;0;Npmsn
peèeènikov;3;7;0;Ncmpg
pejovnik;0;7;2;Npmsn
pen;2;7;0;Npmsn
pesnica;4;7;0;Ncfsn
peta;0;7;5;Mlofsn
petrochem;0;7;0;Npmsi
petroviè;3;7;6;Npmsn
pevka;6;7;6;Ncfsn
picker;0;7;0;Ncmsn
pierpaol;0;7;0;Npmsn
pisan;4;7;3;Appmsnn
pitje;6;7;4;Ncnsn
pivovaro;0;7;0;Npmsn
plakat;15;7;12;Ncmsan
planinski;3;7;12;Agpmsny
planiran;5;7;2;Appmsnn
pleènikov;0;7;4;Aspmsnn
plinfin;2;7;0;Npmsn
ploèevina;6;7;4;Ncfsn
ploha;16;7;3;Ncfsn
pmp;0;7;0;Npmsn
podcenjevati;6;7;0;Vmpn
podleèi;8;7;3;Vmen
podroèen;5;7;0;Appmsnn
podrt;13;7;4;Appmsnn
pogreben;3;7;2;Ncmsn
poimenovanje;0;7;3;Ncnsn
pokal;3;7;17;Ncmsn
pokrajinski;7;7;3;Agpmsny
polak;0;7;0;Npfsn
polanèec;5;7;0;Ncmsn
polo;0;7;0;Npmsn
pomoènica;4;7;5;Ncfsn
pomotoma;6;7;0;Rgp
ponarediti;3;7;2;Vmen
poostriti;3;7;0;Vmen
popovièev;5;7;0;Aspmsnn
poroditi;0;7;3;Vmen
posest;9;7;4;Ncfsn
poskusno;0;7;3;Rgp
posodabljanje;0;7;0;Ncnsa
pospeševati;3;7;6;Vmpn
pospraviti;9;7;9;Vmen
postanek;2;7;3;Ncmsn
postopkoven;3;7;0;Npmsn
potapljaè;7;7;9;Ncmsn
potemtakem;0;7;0;Rgp
potraten;5;7;0;Appmsnn
potrošen;5;7;3;Appmsnn
povorka;0;7;5;Ncfsn
pozavarovalen;0;7;2;Agpmsnn
požareport;6;7;0;Npmsn
praznina;2;7;0;Ncfsn
predavalnica;0;7;0;Ncfsn
predlaganje;0;7;0;Ncnsa
prednjaèiti;3;7;0;Vmpn
predorski;0;7;2;Agpfdn
predprodaja;0;7;7;Ncfsn
predvideno;2;7;0;Appnsn
predvidljiv;2;7;2;Agpmsnn
predzadnji;6;7;2;Agpmsny
prehajanje;3;7;0;Ncnsn
preizkusen;9;7;0;Agpmsnn
prejemnica;4;7;2;Ncfsn
prelaganje;2;7;0;Ncnsa
premiera;0;7;6;Ncfsn
premijski;0;7;0;Agpmsny
prepleten;5;7;2;Appmsnn
prepušèen;9;7;2;Appmsnn
preseèen;0;7;0;Agpmsnn
prestiž;2;7;0;Ncmsan
prestrašiti;14;7;0;Vmen
prevaliti;9;7;0;Vmen
prevc;4;7;0;Npmsn
prevoziti;8;7;11;Vmen
prikazan;8;7;0;Appmsnn
priklop;0;7;3;Ncmsn
primat;0;7;4;Ncmsan
prirediti;8;7;7;Vmen
pritrdilno;2;7;0;Rgp
privrženec;5;7;8;Ncmsn
proaltia;0;7;0;Npfsn
progresiven;0;7;0;Agpmsnn
prostitutka;2;7;2;Ncfsn
prošenje;3;7;3;Ncnsn
protivirusen;0;7;0;Agpmsnn
prouèitev;5;7;0;Ncfsn
prtljaga;4;7;4;Ncfsn
psihologija;0;7;0;Ncfsn
publicist;7;7;0;Ncmsn
pwc;5;7;0;Npmsn
radiotelevizija;4;7;3;Ncfsn
rajer;2;7;0;Ncmsn
raketa;2;7;4;Ncfsn
rasmussen;0;7;0;Npmsn
ravnovesje;5;7;5;Ncnsn
razburkati;3;7;0;Vmen
razdelan;0;7;0;Appmsnn
razdeljevati;0;7;0;Vmpn
razdreti;2;7;0;Vmen
razjasnitev;0;7;0;Ncfsn
razkrivanje;4;7;2;Ncnsn
razpisovati;0;7;0;Vmpn
razstaven;0;7;8;Agpmsnn
reiffeisen;6;7;0;Agpmsnn
reodkup;0;7;0;Ncmsn
resman;0;7;0;Npmsn
reški;3;7;0;Agpmsny
revizorjev;0;7;0;Ncmpg
revizorka;2;7;0;Ncfsn
rezati;11;7;0;Vmpn
rezident;0;7;0;Ncmsn
riba;12;7;10;Ncfsn
ribiè;3;7;9;Ncmsn
ritem;2;7;7;Ncmsn
rm;0;7;0;Npmsn
rokavica;0;7;2;Ncfsn
roza;2;7;0;Agpmpn
samoprijava;0;7;0;Ncfsn
samozaposlitev;3;7;9;Ncfsn
sanitaren;2;7;5;Agpmsnn
sanitarije;8;7;6;Ncfpa
sanjski;3;7;6;Agpmsny
sara;4;7;0;Npfsn
save;5;7;5;Npmsn
scena;0;7;5;Ncfsn
sctporr;0;7;0;Npmsn
sedemleten;3;7;3;Agpmsnn
sedežnica;3;7;2;Ncfsn
sei;3;7;0;Xf
semiè;6;7;5;Npmsn
senior;4;7;10;Ncmsn
severnoameriški;7;7;2;Agpmsny
severovzhod;2;7;0;Ncmsn
show;0;7;5;Ncmsn
sicura;8;7;0;Npmsn
signalizacija;2;7;3;Ncfsn
silvestrski;2;7;2;Agpmsny
simobilov;4;7;4;Aspmsnn
simulacija;3;7;0;Ncfsn
siolnet;4;7;0;Ncmsn
sistematièno;4;7;4;Rgp
skimarjev;5;7;0;Aspmsnn
skiptij;0;7;0;Ncnpg
skladišèen;2;7;0;Appmsnn
sklicevanje;11;7;0;Ncnsn
skvarèa;2;7;0;Npmsn
sladoled;3;7;0;Ncmsn
slavinc;0;7;0;Ncfpg
slaviti;0;7;12;Vmpn
slep;5;7;3;Agpmsnn
slodej;9;7;0;Npmsn
slogan;3;7;6;Ncmsn
slutiti;5;7;0;Vmpn
smola;2;7;2;Ncfsn
sodov;2;7;0;Ncmpg
soinvestitor;0;7;2;Ncmsn
soja;4;7;2;Ncfsn
sol;9;7;13;Ncfsn
solina;0;7;6;Npmsn
soupravljanje;0;7;0;Ncnsn
sožitje;0;7;3;Ncnsn
specifika;2;7;0;Ncfsn
spopadanje;4;7;0;Ncnsa
sprejemen;2;7;2;Npmsn
srabotiè;5;7;0;Npmsn
starbev;0;7;2;Ncfsn
steklenica;10;7;4;Ncfsn
stièna;0;7;6;Npfsn
stipe;3;7;4;Npmsn
stockholm;6;7;9;Npmsn
stop;2;7;3;Ncmsn
stopati;0;7;2;Vmpn
stopnice;2;7;0;Ncfpn
strinjanje;0;7;2;Ncnsn
sukcesija;0;7;2;Ncfsn
suveren;0;7;3;Agpmsnn
suzanarankovdnevniksi;0;7;0;Npmsn
šentjernej;5;7;4;Npmsn
šesterica;3;7;0;Ncfsn
šestiè;5;7;5;Rgp
šik;0;7;0;Npmsn
šikaniranje;14;7;0;Ncnsn
škrabec;3;7;6;Npmsn
šmuc;0;7;0;Npmsn
šolati;0;7;2;Vmpn
šotor;3;7;9;Ncmsn
špruk;0;7;0;Npmsn
štampar;2;7;0;Npmsn
štipendiranje;0;7;0;Ncnsn
štiridneven;7;7;2;Agpmsnn
štirimeseèen;9;7;4;Agpmsnn
štirinajst;5;7;2;Mlc-pa
študentka;3;7;3;Ncfsn
štuhec;2;7;0;Npmsn
šubièev;3;7;0;Aspmsnn
šumi;3;7;0;Npfsn
tacol;0;7;0;Ncmsn
taktièen;0;7;0;Agpmsnn
taktika;5;7;4;Ncfsn
tale;3;7;0;Pd-msn
talen;2;7;7;Agpmsnn
talent;0;7;13;Ncmsn
tanjug;3;7;0;Npmsn
tdi;0;7;4;Npmsn
te;2;7;0;Pd-fpn
tehten;5;7;2;Agpmsnn
tekavèiè;5;7;0;Npfsn
tekavèièev;0;7;0;Aspmsnn
tel;0;7;2;Y
telemach;0;7;2;Npmsn
tenten;2;7;0;Agpmsnn
teroristièen;7;7;2;Agpmsnn
tesla;0;7;0;Npmsn
tešati;3;7;0;Vmpn
tiho;5;7;2;Rgp
time;2;7;5;Npmsn
tiskarna;3;7;5;Ncfsn
titan;0;7;2;Npmsn
tito;8;7;8;Npmsn
titov;8;7;5;Aspmsan
tlak;6;7;14;Ncmsn
tnp;4;7;2;Npmsn
toènost;2;7;2;Ncfsa
toksin;6;7;0;Ncmsn
tomaèevski;0;7;2;Agpmsny
toth;4;7;2;Npmsn
tradeport;0;7;0;Npmsn
trading;0;7;0;Npmsn
trajnostno;0;7;8;Rgp
transparent;2;7;0;Ncmsn
tranzicija;8;7;0;Ncfsn
trening;5;7;10;Ncmsn
trideset;10;7;3;Mlc-pn
trimov;0;7;0;Aspmsnn
trobec;0;7;2;Npfsn
turbina;0;7;4;Ncfsn
turnir;4;7;11;Ncmsn
uèen;8;7;9;Agpmsnn
ude;3;7;2;Npmsn
udoben;0;7;15;Agpmsnn
ugodje;0;7;3;Ncnsa
ujet;16;7;4;Appmsnn
umag;3;7;6;Npmsn
umestiti;0;7;2;Vmen
unièen;9;7;2;Appmsnn
upravièiti;7;7;5;Vmen
urbanè;0;7;0;Npmsn
uresnièljiv;6;7;4;Agpmsnn
urh;0;7;0;Npmsn
usnjarskopredelovalen;0;7;0;Agpmsnn
usposobiti;0;7;4;Vmen
utrip;5;7;6;Ncmsn
utrjevanje;0;7;3;Ncnsa
vajen;9;7;3;Agpmsnn
vajet;4;7;0;Ncfsn
varovan;3;7;12;Appmsnn
vasletov;9;7;0;Aspmsnn
vauxhall;0;7;5;Npmsn
veèen;2;7;11;Agpmsnn
veènamenski;0;7;13;Agpmsny
velana;9;7;0;Npfsn
velov;5;7;7;Npmsn
verižen;4;7;0;Agpmsnn
verjetni;2;7;0;Xt
veronika;0;7;3;Npfsn
viè;2;7;3;Npmsn
vip;4;7;3;Ncmsn
višinski;0;7;0;Agpmsny
vlaèièev;3;7;0;Aspmsnn
vladavina;0;7;5;Ncfsn
vnaprejšnji;2;7;0;Agpmsny
vod;5;7;0;Ncmsn
vroèiti;18;7;0;Vmen
vrtanje;3;7;2;Ncnsn
vselitev;0;7;0;Ncfsn
vzdevek;6;7;2;Ncmsn
vzdrževalec;6;7;0;Ncmsn
vzgojiteljica;4;7;0;Ncfsn
vznemirjati;2;7;3;Vmpn
walmart;5;7;0;Npmsn
wef;0;7;0;Npmsn
wiitakorpi;2;7;0;Ncmpn
william;0;7;0;Npmsn
wwwvremenet;0;7;0;Npmsn
yahooj;4;7;0;I
zaèimba;0;7;4;Ncfsn
zaèrtati;0;7;2;Vmen
zadolžnica;2;7;0;Ncfsn
zadružnik;4;7;4;Ncmsn
zadrževanje;3;7;2;Ncnsa
zagotovljeno;0;7;6;Appnsn
zalet;2;7;4;Ncmsn
zanesti;2;7;2;Vmen
zaplenjen;0;7;4;Appmsnn
zapostavljen;4;7;3;Appmsnn
zarota;7;7;0;Ncfsn
zasliševati;2;7;0;Vmpn
zastarati;12;7;0;Vmen
zastopanost;0;7;0;Ncfsn
zasuk;0;7;0;Ncmsn
zavesa;3;7;3;Ncfsn
zavest;10;7;8;Ncfsn
zaviti;0;7;2;Vmen
zavreti;11;7;3;Vmen
zavzet;3;7;2;Appmsnn
zaznan;5;7;0;Appmsnn
zaželeti;0;7;16;Vmen
zbiralnica;2;7;3;Ncfsn
zdavnaj;9;7;3;Rgp
zeba;0;7;0;Npmsn
zemljiškoknjižen;2;7;0;Agpmsnn
zevnik;0;7;0;Npfsn
zgledovati;0;7;2;Vmpn
zgodovinar;2;7;8;Ncmsn
zmeniti;8;7;0;Vmen
znamenit;0;7;6;Agpmsnn
zorn;0;7;0;Npmsn
zzs;2;7;0;Npmsn
žaljiv;23;7;2;Agpmsnn
železarna;3;7;2;Ncfsn
železen;3;7;2;Agpmsnn
žgp;0;7;2;Npmsn
žitarica;4;7;0;Ncfsn
žnidar;5;7;2;Npmsn
1;387;6;222;Mdc
4;112;6;76;Mdc
10;343;6;236;Mdc
14;264;6;187;Mdc
27;137;6;71;Mdc
44;60;6;37;Mdc
48;52;6;44;Mdc
65;60;6;35;Mdc
85;44;6;49;Mdc
945;3;6;0;Mdc
947;5;6;0;Mdc
0odstoten;0;6;0;Agpmsnn
1006;2;6;2;Mdc
1010;2;6;2;Mdc
1164;2;6;2;Mdc
1172;0;6;2;Mdc
1193;0;6;3;Mdc
1212;5;6;4;Mdc
1278;0;6;2;Mdc
1292;3;6;0;Mdc
1380;0;6;0;Mdc
189;13;6;9;Mdc
1942;0;6;0;Mdc
1951;0;6;2;Mdc
1975;3;6;2;Mdc
1982;2;6;0;Mdc
1986;3;6;4;Mdc
19odstoten;2;6;2;Agpmsnn
2054;0;6;0;Mdc
20leten;4;6;2;Agpmsnn
213;12;6;4;Mdc
237;10;6;8;Mdc
264;9;6;6;Mdc
277;9;6;4;Mdc
283;5;6;2;Mdc
291;4;6;5;Mdc
304;2;6;3;Mdc
30leten;9;6;2;Agpmsnn
314;5;6;4;Mdc
316;5;6;6;Mdc
322;9;6;4;Mdc
326;7;6;0;Mdc
333;10;6;4;Mdc
337;5;6;2;Mdc
33odstoten;5;6;3;Agpmsnn
368;0;6;7;Mdc
379;4;6;3;Mdc
381;4;6;0;Mdc
382;4;6;3;Mdc
404;3;6;4;Mdc
404832;0;6;0;Mdc
406;2;6;5;Mdc
418;3;6;3;Mdc
42odstoten;0;6;0;Agpmsnn
436;5;6;0;Mdc
437;0;6;2;Mdc
43odstoten;2;6;0;Agpmsnn
442;7;6;0;Mdc
445;6;6;0;Mdc
44odstoten;0;6;0;Agpmsnn
453;0;6;3;Mdc
456;3;6;3;Mdc
492;0;6;0;Mdc
508;0;6;12;Mdc
515;3;6;9;Mdc
520;9;6;2;Mdc
531;4;6;3;Mdc
551;0;6;0;Mdc
552;0;6;0;Mdc
572;0;6;0;Mdc
57odstoten;7;6;0;Agpmsnn
583;6;6;2;Mdc
603;0;6;0;Mdc
620;11;6;0;Mdc
62odstoten;0;6;3;Agpmsnn
640;3;6;2;Mdc
6500;2;6;2;Mdc
668;4;6;3;Mdc
675;6;6;4;Mdc
67odstoten;0;6;0;Agpmsnn
690;0;6;0;Mdc
702;0;6;3;Mdc
711;3;6;0;Mdc
720;3;6;2;Mdc
730;4;6;4;Mdc
73odstoten;0;6;2;Agpmsnn
744;0;6;2;Mdc
745;0;6;5;Mdc
760;4;6;3;Mdc
790;3;6;3;Mdc
825;2;6;2;Mdc
830;10;6;3;Mdc
835;2;6;0;Mdc
854;0;6;2;Mdc
885;3;6;2;Mdc
89odstoten;2;6;0;Agpmsnn
902;3;6;0;Mdc
912;7;6;0;Mdc
945;3;6;0;Mdc
968;2;6;2;Mdc
976;0;6;0;Mdc
a1;12;6;0;Mdc
abramoviè;2;6;4;Npmsn
adris;0;6;0;Npmsn
agregat;6;6;0;Ncmsn
ahèan;5;6;0;Npmsn
ajeti;0;6;0;Vmen
akademik;4;6;2;Ncmsn
albanski;6;6;0;Agpmsny
ald;0;6;0;Npmsn
alen;0;6;2;Agpmsnn
aljanèiè;0;6;0;Npmsn
alokacija;0;6;0;Ncfsn
alstrom;2;6;0;Npfsn
ambient;0;6;4;Ncmsn
amsterdam;0;6;4;Npmsn
andre;0;6;0;Npmsn
andrew;2;6;0;Npmsn
andrijan;0;6;0;Agpmsnn
andrijana;0;6;0;Npfsn
angelovski;0;6;0;Agpmsny
anka;0;6;0;Npfsn
ankaranski;0;6;4;Agpmsny
anonimnež;0;6;2;Ncmsn
apa;2;6;0;Npmsn
artikel;2;6;3;Ncmsn
asistent;0;6;0;Ncmsn
aska;0;6;0;Npfsn
astronomski;4;6;4;Agpmsny
atx;12;6;15;Npmsn
aviation;0;6;3;Npmsn
aviofun;0;6;0;Npmsn
azilen;0;6;0;Agpmsnn
bahaa;0;6;0;Ncfsn
balažek;0;6;0;Ncmsn
bali;4;6;0;Vmpp-pm
banga;0;6;0;Npmsn
bankia;9;6;0;Npfsn
bankina;0;6;2;Ncfsn
baraka;3;6;0;Ncfsn
barbiè;3;6;0;Npmsn
barometer;2;6;0;Ncmsn
barrot;0;6;2;Npmsn
bat;0;6;3;Ncmsn
bazenski;0;6;3;Agpmsny
begunje;6;6;0;Npfpn
belinka;3;6;0;Npfsn
beljenje;2;6;3;Ncnsa
benetke;6;6;2;Npfpn
berenberg;0;6;0;Npmsn
